中心アンテナ-受信時刻,timestamp,緯度,経度,高度＋ジオイド高,品質,右アンテナ-受信時刻,timestamp,緯度,経度,高度＋ジオイド高,品質,左アンテナ-受信時刻,timestamp,緯度,経度,高度＋ジオイド高,品質,現在の車体中心の緯度,現在の車体中心の経度,現在の車体の方位角,車体姿勢,目標の緯度,目標の経度,目標の方位角,目標位置と現在位置の距離,目標位置と現在姿勢の方位角の差
1730002019.9400663,1729969619.8,36.0803374767,140.0800609717,64.406,4,1730002019.9331665,1729969619.8,36.0803338183,140.080059185,64.44800000000001,4,1730002019.9261777,1729969619.8,36.0803346233,140.080064325,64.439,4,36.08033876261672,140.0800607309005,10.12421551364615,-79.87578448635385,36.08032093081959,140.08006448609595,-81.4956066087938,2.927189925170607,-0.7994611571424739
1730002020.1450918,1729969620.0,36.0803362483,140.0800612817,64.411,4,1730002019.9331665,1729969619.8,36.0803338183,140.080059185,64.44800000000001,4,1730002019.9261777,1729969619.8,36.0803346233,140.080064325,64.439,4,36.080337590816,140.08006095740888,10.897617155621731,-79.10238284437827,36.08032093081959,140.08006448609595,-81.4956066087938,2.7955788763688476,-1.553694935387373
1730002020.3301556,1729969620.2,36.080334865,140.080061535,64.418,4,1730002020.3481634,1729969620.2,36.0803311633,140.0800596917,64.463,4,1730002020.341283,1729969620.2,36.080331925,140.0800648567,64.432,4,36.080337590816,140.08006095740888,10.897617155621731,-79.10238284437827,36.08032093081959,140.08006448609595,-81.4956066087938,2.7955788763688476,-1.553694935387373
1730002020.5463428,1729969620.4,36.0803334367,140.0800619317,64.419,4,1730002020.543297,1729969620.4,36.0803297583,140.0800600867,64.463,4,1730002020.532369,1729969620.4,36.0803305233,140.0800652317,64.445,4,36.08033492101214,140.08006152163762,10.275493007825588,-79.72450699217441,36.08032093081959,140.08006448609595,-81.4956066087938,2.4950162418481163,-0.9786225786812628
1730002020.739248,1729969620.6,36.0803318867,140.0800622383,64.416,4,1730002020.7469923,1729969620.6,36.08032824,140.0800603633,64.475,4,1730002020.740898,1729969620.6,36.0803289717,140.0800655633,64.439,4,36.08033351677383,140.08006190063873,10.35830227622499,-79.64169772377501,36.08032093081959,140.08006448609595,-81.4956066087938,2.3357485710791543,-1.2703574947003804
1730002020.9497802,1729969620.8,36.08033025,140.0800625533,64.418,4,1730002020.9558818,1729969620.8,36.0803265967,140.0800606933,64.468,4,1730002020.944921,1729969620.8,36.0803272583,140.0800657933,64.45,4,36.0803319875363,140.0800622442178,9.813722164720488,-80.18627783527951,36.08032093081959,140.08006448609595,-81.4956066087938,2.1633088275261643,-0.8252731904057357
1730002021.1664402,1729969621.0,36.0803285383,140.08006292,64.42,4,1730002021.162875,1729969621.0,36.0803248967,140.080061015,64.475,4,1730002021.141315,1729969621.0,36.0803255567,140.080066195,64.444,4,36.08033031658142,140.0800625789104,9.060749398709504,-80.9392506012905,36.08032093081959,140.08006448609595,-81.4956066087938,1.97546590089599,-0.0957555630502644
1730002021.3513408,1729969621.2,36.0803268783,140.0800632683,64.42699999999999,4,1730002021.5380893,1729969621.4,36.08032166,140.0800615383,64.465,4,1730002021.528011,1729969621.4,36.0803223183,140.08006674,64.449,4,36.080328617267256,140.08006295216714,8.901850296043747,-81.09814970395625,36.08032093081959,140.08006448609595,-81.4956066087938,1.7839776530989506,-0.0597470151233858
1730002021.7538621,1729969621.6,36.0803238917,140.0800637767,64.425,4,1730002021.7473128,1729969621.6,36.08032027,140.080061775,64.463,4,1730002021.7447486,1729969621.6,36.080320885,140.0800669733,64.445,4,36.080325380262494,140.08006349061085,8.842831446425024,-81.15716855357498,36.08032093081959,140.08006448609595,-81.4956066087938,1.4216303885183232,0.29299226627818137
1730002021.9455981,1729969621.8,36.0803228133,140.0800639417,64.423,4,1730002021.9514694,1729969621.8,36.0803192233,140.0800619383,64.453,4,1730002021.9411669,1729969621.8,36.0803197833,140.080067155,64.446,4,36.080323973675696,140.08006376696736,8.27484413547144,-81.72515586452856,36.08032093081959,140.08006448609595,-81.4956066087938,1.263582435012484,0.8702611378564464
1730002022.1733336,1729969622.0,36.0803219983,140.0800640867,64.425,4,1730002022.174687,1729969622.0,36.0803183783,140.08006204,64.457,4,1730002022.333249,1729969622.2,36.0803181517,140.0800673733,64.44200000000001,4,36.08032290570802,140.08006399470733,7.517447171955467,-82.48255282804453,36.08032093081959,140.08006448609595,-81.4956066087938,1.143327112318331,1.556592456487001
1730002022.5388215,1729969622.4,36.080320095,140.0800643883,64.425,4,1730002022.3455074,1729969622.2,36.080317585,140.0800621733,64.456,4,1730002022.5245917,1729969622.4,36.0803170767,140.080067575,64.441,4,36.08032169223346,140.08006492670083,-2.989852576361315,-92.98985257636132,36.08032093081959,140.08006448609595,-81.4956066087938,0.9990298210021219,8.525311993759273
1730002022.7418027,1729969622.6,36.0803188083,140.0800646333,64.422,4,1730002022.7483141,1729969622.6,36.0803151983,140.080062555,64.465,4,1730002022.7272837,1729969622.6,36.0803157333,140.080067765,64.44800000000001,4,36.08032074002142,140.08006535894026,-6.598481408941865,-96.59848140894186,36.08030717383784,140.08006906006486,-104.19023153057175,2.3996630926722093,9.17414586066875
1730002022.937939,1729969622.8,36.0803173733,140.0800648833,64.429,4,1730002022.9449582,1729969622.8,36.0803137767,140.080062775,64.462,4,1730002022.928096,1729969622.8,36.080314335,140.0800680033,64.451,4,36.080318870684096,140.08006463163534,7.194578403385094,-82.8054215966149,36.08030717383784,140.08006906006486,-104.19023153057175,2.19666665721826,-2.6684356526132387
1730002023.159115,1729969623.0,36.080315935,140.080065055,64.434,4,1730002023.1565967,1729969623.0,36.080312325,140.0800629617,64.46000000000001,4,1730002023.1380394,1729969623.0,36.0803128767,140.08006821,64.455,4,36.08031745856286,140.0800648400546,7.478445192639327,-82.52155480736067,36.08030717383784,140.08006906006486,-104.19023153057175,2.0389940652270533,-3.1307163283248207
1730002023.343379,1729969623.2,36.0803145317,140.08006534,64.423,4,1730002023.3494368,1729969623.2,36.0803108767,140.0800633467,64.469,4,1730002023.3389683,1729969623.2,36.0803115183,140.0800685267,64.45,4,36.08031600445469,140.0800650451719,7.363165424861677,-82.63683457513832,36.08030717383784,140.08006906006486,-104.19023153057175,1.8767193932435409,-3.2044301960974826
1730002023.5578845,1729969623.4,36.0803130417,140.0800655633,64.42,4,1730002023.5522997,1729969623.4,36.0803093983,140.0800635483,64.469,4,1730002023.5562117,1729969623.4,36.0803099883,140.0800687467,64.445,4,36.08031459030134,140.08006530164937,8.657488890079108,-81.34251110992089,36.08030717383784,140.08006906006486,-104.19023153057175,1.7185816253657242,-4.887528978479605
1730002023.7436554,1729969623.6,36.0803115767,140.0800657967,64.422,4,1730002023.7475922,1729969623.6,36.0803080083,140.0800637967,64.476,4,1730002023.752199,1729969623.6,36.0803085533,140.0800690183,64.446,4,36.080313092281926,140.08006556452963,7.942698592631158,-82.05730140736884,36.08030717383784,140.08006906006486,-104.19023153057175,1.5512154302566932,-4.64175103492265
1730002023.945633,1729969623.8,36.0803102767,140.08006599,64.428,4,1730002023.9487045,1729969623.8,36.08030672,140.0800638883,64.47200000000001,4,1730002023.9445958,1729969623.8,36.0803072033,140.0800691467,64.452,4,36.08031168479987,140.08006587059464,7.311505173448069,-82.68849482655193,36.08030717383784,140.08006906006486,-104.19023153057175,1.3938354136417315,-4.772267095139147
1730002024.3447213,1729969624.2,36.080308445,140.080066275,64.43,4,1730002024.334354,1729969624.2,36.0803049167,140.080063945,64.477,4,1730002024.3405273,1729969624.2,36.0803052683,140.0800692617,64.449,4,36.08031037185735,140.08006604384815,6.446226775038397,-83.5537732249616,36.08030717383784,140.08006906006486,-104.19023153057175,1.2476357638436382,-4.326533137415576
1730002024.5338778,1729969624.4,36.0803078283,140.0800662717,64.419,4,1730002024.5446377,1729969624.4,36.0803043583,140.08006393,64.469,4,1730002024.5485709,1729969624.4,36.08030463,140.080069215,64.453,4,36.080308513120364,140.0800662615069,4.647645204844906,-85.3523547951551,36.08030717383784,140.08006906006486,-104.19023153057175,1.0408741037841904,-3.186485465677313
1730002024.748116,1729969624.6,36.08030724,140.0800663317,64.42,4,1730002024.737198,1729969624.6,36.0803038117,140.0800639467,64.476,4,1730002024.750666,1729969624.6,36.0803040283,140.0800692083,64.459,4,36.080307919222015,140.08006630640938,3.616160687054687,-86.38383931294531,36.08030717383784,140.08006906006486,-104.19023153057175,0.9748960008248827,-2.293863794579674
1730002024.9325325,1729969624.8,36.0803064133,140.0800664367,64.41,4,1730002024.9416423,1729969624.8,36.0803029967,140.0800639317,64.476,4,1730002024.9346428,1729969624.8,36.0803031683,140.0800692367,64.474,4,36.08030734751901,140.08006636427615,2.8970137604904096,-87.10298623950959,36.08028978519597,140.0800681821848,-90.13152852680547,2.8732716335822452,0.3277672556597711
1730002025.1509044,1729969625.0,36.08030533,140.0800664883,64.417,4,1730002025.135269,1729969625.0,36.0803019433,140.0800639517,64.479,4,1730002025.1474674,1729969625.0,36.08030208,140.0800692667,64.46600000000001,4,36.08030651169501,140.08006641657482,2.2771068178675336,-87.72289318213247,36.08028978519597,140.0800681821848,-90.13152852680547,2.7804100906706535,0.958264727809658
1730002025.3407412,1729969625.2,36.0803041867,140.0800665367,64.426,4,1730002025.330106,1729969625.2,36.0803007717,140.0800640367,64.479,4,1730002025.344099,1729969625.2,36.0803008467,140.08006931,64.481,4,36.080305441840956,140.08006647587894,1.8109265906333574,-88.18907340936664,36.08028978519597,140.0800681821848,-90.13152852680547,2.661586632245233,1.453865573871287
1730002025.534718,1729969625.4,36.0803029083,140.0800666683,64.42699999999999,4,1730002025.5474484,1729969625.4,36.0802994933,140.080064065,64.483,4,1730002025.5509555,1729969625.4,36.0802995983,140.0800694017,64.482,4,36.08030424058059,140.0800665995999,1.0016471272156195,-88.99835287278438,36.08028978519597,140.0800681821848,-90.13152852680547,2.527878327812878,2.183030035749957
1730002025.747294,1729969625.6,36.0803016017,140.0800666717,64.438,4,1730002025.7484496,1729969625.6,36.0802981833,140.0800640867,64.486,4,1730002025.7585602,1729969625.6,36.0802982933,140.08006939,64.48,4,36.08030297670164,140.08006663134066,1.385517753396073,-88.61448224660393,36.08028978519597,140.0800681821848,-90.13152852680547,2.3877005299541096,1.9176156532414217
1730002025.9231079,1729969625.8,36.080300125,140.0800666433,64.438,4,1730002025.9458234,1729969625.8,36.0802967483,140.08006413,64.49600000000001,4,1730002025.943701,1729969625.8,36.080296855,140.08006941,64.486,4,36.08030166908995,140.08006663081355,1.4606043855618085,-88.53939561443819,36.08028978519597,140.0800681821848,-90.13152852680547,2.2428668120374873,2.0573049702212978
1730002026.331151,1729969626.2,36.0802970517,140.0800667467,64.445,4,1730002026.3485558,1729969626.2,36.0802936317,140.080064245,64.501,4,1730002026.350955,1729969626.2,36.0802937567,140.0800695617,64.5,4,36.08030023249654,140.08006666522758,1.4230540587802096,-88.57694594121979,36.08028978519597,140.0800681821848,-90.13152852680547,2.0835825773275003,2.2787469072620916
1730002026.5329006,1729969626.4,36.080295345,140.080066865,64.449,4,1730002026.5380542,1729969626.4,36.0802919417,140.0800643767,64.508,4,1730002026.545493,1729969626.4,36.0802920483,140.0800696517,64.494,4,36.08029712467255,140.0800667814687,1.6554923327063167,-88.34450766729368,36.08028978519597,140.0800681821848,-90.13152852680547,1.7388204941508996,2.4356685133393334
1730002026.735554,1729969626.6,36.0802937583,140.080067,64.46000000000001,4,1730002026.7569637,1729969626.6,36.0802903517,140.080064455,64.503,4,1730002026.7495549,1729969626.6,36.0802904583,140.08006977,64.497,4,36.080295425846515,140.08006690942656,1.4230679360617557,-88.57693206393824,36.08028978519597,140.0800681821848,-90.13152852680547,1.5499771983389468,2.74026331730149
1730002027.1511981,1729969627.0,36.08029124,140.0800669833,64.476,4,1730002027.1419685,1729969627.0,36.08028782,140.080064605,64.518,4,1730002027.1555943,1729969627.0,36.0802880067,140.08006987,64.501,4,36.080293835862385,140.0800670085146,1.41236234985071,-88.58763765014929,36.08028978519597,140.0800681821848,-90.13152852680547,1.373374907756713,2.9139627691177656
1730002027.348266,1729969627.2,36.080290575,140.08006707,64.476,4,1730002027.356217,1729969627.2,36.0802871317,140.0800646567,64.515,4,1730002027.3408847,1729969627.2,36.0802873233,140.080069915,64.5,4,36.08029134199895,140.0800670537683,2.4960383082295863,-87.50396169177041,36.08028978519597,140.0800681821848,-90.13152852680547,1.0972643338246464,2.7081105717384477
1730002027.530397,1729969627.4,36.0802900717,140.0800670917,64.473,4,1730002027.5401611,1729969627.4,36.0802866117,140.080064705,64.512,4,1730002027.5471566,1729969627.4,36.08028684,140.0800699367,64.49600000000001,4,36.08029065596731,140.08006709706598,2.5647208791078246,-87.43527912089218,36.08028978519597,140.0800681821848,-90.13152852680547,1.0211064302326247,2.8089308065822642
1730002027.7385397,1729969627.6,36.080289565,140.08006716,64.469,4,1730002027.730553,1729969627.6,36.0802860933,140.08006479,64.515,4,1730002027.7439294,1729969627.6,36.080286345,140.0800700383,64.501,4,36.0802901528277,140.08006709485988,3.070627803803788,-86.92937219619621,36.080271614991716,140.08006993400147,-84.60312419965955,2.992526003676377,3.49670648687561
1730002027.9314308,1729969627.8,36.08028871,140.0800672367,64.467,4,1730002027.9383497,1729969627.8,36.0802852067,140.0800649467,64.503,4,1730002027.9430218,1729969627.8,36.0802855,140.08007015,64.498,4,36.080289645106355,140.08006716585874,3.3739784568033575,-86.62602154319664,36.080271614991716,140.08006993400147,-84.60312419965955,2.9358272577281843,3.195117072257377
1730002028.1510034,1729969628.0,36.08028771,140.0800673167,64.47,4,1730002028.1563063,1729969628.0,36.08028419,140.0800650233,64.501,4,1730002028.163095,1729969628.0,36.0802844867,140.0800702433,64.501,4,36.08028877704534,140.0800672567125,3.963872717685448,-86.03612728231455,36.080271614991716,140.08006993400147,-84.60312419965955,2.8392044246037558,2.6635339174077677
1730002028.3647108,1729969628.2,36.0802865533,140.0800674367,64.469,4,1730002028.3678517,1729969628.2,36.0802830367,140.0800651317,64.508,4,1730002028.3699346,1729969628.2,36.0802833583,140.0800703467,64.508,4,36.08028776190807,140.08006733923744,3.9968874649132573,-86.00311253508674,36.080271614991716,140.08006993400147,-84.60312419965955,2.7264648763048784,2.748548700393538
1730002028.745733,1729969628.6,36.0802840667,140.0800676817,64.473,4,1730002028.7496939,1729969628.6,36.0802805717,140.0800653717,64.517,4,1730002028.7480738,1729969628.6,36.0802808767,140.0800706367,64.5,4,36.080286619585806,140.08006742029036,4.335228269872971,-85.66477173012703,36.080271614991716,140.08006993400147,-84.60312419965955,2.5997433235233998,2.578543696147208
1730002028.9367414,1729969628.8,36.08028268,140.0800678217,64.475,4,1730002028.93917,1729969628.8,36.0802791417,140.0800655283,64.512,4,1730002028.9413228,1729969628.8,36.080279515,140.0800707567,64.509,4,36.0802841474359,140.08006770452306,4.07332493359057,-85.92667506640943,36.080271614991716,140.08006993400147,-84.60312419965955,2.324357632618553,3.02791179878174
1730002029.1467717,1729969629.0,36.0802811733,140.080067965,64.482,4,1730002029.1523643,1729969629.0,36.0802776583,140.0800657483,64.513,4,1730002029.1510549,1729969629.0,36.0802780033,140.0800709867,64.509,4,36.08028274711191,140.08006777363028,5.016003186640276,-84.98399681335972,36.080271614991716,140.08006993400147,-84.60312419965955,2.169438485964252,2.4294086195249553
1730002029.3342774,1729969629.2,36.080279625,140.0800681917,64.485,4,1730002029.3415515,1729969629.2,36.0802760967,140.080065955,64.522,4,1730002029.3487027,1729969629.2,36.08027646,140.0800711933,64.506,4,36.08028125151238,140.0800680270511,4.628649970659466,-85.37135002934053,36.080271614991716,140.08006993400147,-84.60312419965955,2.001927652200444,2.784439480647205
1730002029.550229,1729969629.4,36.08027799,140.0800684,64.476,4,1730002029.542583,1729969629.4,36.080274425,140.0800661817,64.519,4,1730002029.546754,1729969629.4,36.0802748433,140.0800714167,64.508,4,36.080279697849626,140.08006821576276,4.873109443496035,-85.12689055650397,36.080271614991716,140.08006993400147,-84.60312419965955,1.8287882280402845,2.708760412375967
1730002029.745983,1729969629.6,36.0802764317,140.080068575,64.481,4,1730002029.7482498,1729969629.6,36.0802728633,140.080066405,64.52,4,1730002029.73597,1729969629.6,36.080273265,140.0800716183,64.514,4,36.080278049617604,140.08006838678327,5.609967250494691,-84.39003274950531,36.080271614991716,140.08006993400147,-84.60312419965955,1.6454898847013564,2.2804537695252773
1730002029.9446826,1729969629.8,36.0802750367,140.0800687367,64.47800000000001,4,1730002029.9385989,1729969629.8,36.0802714683,140.0800665733,64.521,4,1730002029.935413,1729969629.8,36.0802719133,140.080071805,64.512,4,36.080276480762194,140.08006861381799,5.410973148350777,-84.58902685164922,36.080271614991716,140.08006993400147,-84.60312419965955,1.4702542343821805,2.6213663561120732
1730002030.1667295,1729969630.0,36.0802739283,140.08006896,64.486,4,1730002030.1628773,1729969630.0,36.0802703083,140.0800667933,64.519,4,1730002030.1641748,1729969630.0,36.0802708533,140.080072015,64.504,4,36.080275104096536,140.08006875041113,5.969280125785602,-84.0307198742144,36.080271614991716,140.08006993400147,-84.60312419965955,1.3173100480970192,2.461572055386886
1730002030.3302412,1729969630.2,36.0802730733,140.080069085,64.491,4,1730002030.3464382,1729969630.2,36.0802694667,140.0800669367,64.517,4,1730002030.3440027,1729969630.2,36.080269975,140.0800721317,64.509,4,36.080273984800975,140.08006886725528,7.3113632049686155,-82.68863679503139,36.080271614991716,140.08006993400147,-84.60312419965955,1.1929370282733596,1.4940537441387225
1730002030.745758,1729969630.6,36.0802717717,140.0800692883,64.481,4,1730002030.73667,1729969630.6,36.0802681567,140.0800672033,64.524,4,1730002030.7426128,1729969630.6,36.0802686883,140.0800724017,64.51,4,36.080273128196175,140.08006903039126,6.858565599935773,-83.14143440006423,36.080271614991716,140.08006993400147,-84.60312419965955,1.0967586326171066,1.9483789009906771
1730002030.9501166,1729969630.8,36.0802707767,140.0800694783,64.487,4,1730002030.954565,1729969630.8,36.0802671683,140.0800673733,64.525,4,1730002030.9361906,1729969630.8,36.0802677517,140.0800726,64.51,4,36.08027182760469,140.08006927628816,7.165114005678063,-82.83488599432194,36.080271614991716,140.08006993400147,-84.60312419965955,0.9507547948738603,1.6543639704039494
1730002031.1496933,1729969631.0,36.0802696083,140.0800696233,64.491,4,1730002031.1568193,1729969631.0,36.0802659967,140.0800675483,64.527,4,1730002031.1601918,1729969631.0,36.08026657,140.080072765,64.507,4,36.080270860047094,140.08006941314315,7.8129551692534145,-82.18704483074659,36.08025308011836,140.08007163969327,-88.62606399879425,2.9011586072653452,-3.412250899387312
1730002031.3448842,1729969631.2,36.080268345,140.08006983,64.495,4,1730002031.3392813,1729969631.2,36.0802647383,140.0800677583,64.535,4,1730002031.347009,1729969631.2,36.0802653017,140.080072995,64.517,4,36.08026968435942,140.08006959183174,7.693867204627297,-82.3061327953727,36.08025308011836,140.08007163969327,-88.62606399879425,2.7698599112263573,-3.418050653778386
1730002031.5468953,1729969631.4,36.080267,140.08007004,64.499,4,1730002031.5397391,1729969631.4,36.0802634283,140.08006797,64.536,4,1730002031.5458622,1729969631.4,36.0802639917,140.0800731933,64.519,4,36.08026842227813,140.0800698234989,7.534006487212892,-82.46599351278711,36.08025308011836,140.08007163969327,-88.62606399879425,2.628673168869193,-3.4841662129813122
1730002031.9420302,1729969631.8,36.08026418,140.0800704683,64.507,4,1730002031.9344091,1729969631.8,36.0802605917,140.0800683333,64.535,4,1730002031.931306,1729969631.8,36.080261035,140.0800735333,64.523,4,36.0802671121279,140.0800700271043,7.553111422747989,-82.44688857725201,36.08025308011836,140.08007163969327,-88.62606399879425,2.482379018571478,-3.6885292034658814
1730002032.1589262,1729969632.0,36.080262595,140.0800707033,64.501,4,1730002032.1493883,1729969632.0,36.080259005,140.0800684967,64.541,4,1730002032.1524608,1729969632.0,36.080259425,140.0800737317,64.526,4,36.080264226563294,140.0800704935837,5.9826284822046025,-84.0173715177954,36.08025308011836,140.08007163969327,-88.62606399879425,2.1601872575982357,-2.6575796954459086
1730002032.3483067,1729969632.2,36.0802609017,140.08007091,64.504,4,1730002032.3422115,1729969632.2,36.0802573567,140.08006859,64.545,4,1730002032.3451242,1729969632.2,36.0802576983,140.0800738583,64.535,4,36.0802626303347,140.08007070012346,5.632619055957478,-84.36738094404252,36.08025308011836,140.08007163969327,-88.62606399879425,1.9823054498069974,-2.547448844584736
1730002032.5557942,1729969632.4,36.08025912,140.0800711017,64.491,4,1730002032.54893,1729969632.4,36.0802555917,140.0800687517,64.55199999999999,4,1730002032.5421405,1729969632.4,36.0802559183,140.080074025,64.533,4,36.08026094855449,140.08007088893606,4.557326329313169,-85.44267367068683,36.08025308011836,140.08007163969327,-88.62606399879425,1.7950628303800893,-1.6936281695622313
1730002032.7478783,1729969632.6,36.0802573433,140.0800712617,64.501,4,1730002032.7510393,1729969632.6,36.0802538717,140.0800688367,64.56,4,1730002032.7302513,1729969632.6,36.080254105,140.0800741483,64.537,4,36.08025917700117,140.08007106807094,4.353881685437969,-85.64611831456203,36.08025308011836,140.08007163969327,-88.62606399879425,1.5979421347360612,-1.7158667705979018
1730002032.946699,1729969632.8,36.080255875,140.08007137,64.506,4,1730002032.941011,1729969632.8,36.0802524117,140.0800689333,64.548,4,1730002032.9309373,1729969632.8,36.0802526333,140.0800742483,64.532,4,36.08025741526331,140.08007126503887,3.0906358864814223,-86.90936411351858,36.08025308011836,140.08007163969327,-88.62606399879425,1.401876562605851,-0.8092319721806086
1730002033.141998,1729969633.0,36.080254935,140.08007146,64.51,4,1730002033.1611807,1729969633.0,36.0802515083,140.0800689783,64.553,4,1730002033.1591332,1729969633.0,36.0802516583,140.080074245,64.535,4,36.08025594990622,140.08007137485322,2.9340438234886084,-87.06595617651139,36.08025308011836,140.08007163969327,-88.62606399879425,1.23901962185722,-0.810365981903977
1730002033.3448088,1729969633.2,36.0802543867,140.0800714717,64.501,4,1730002033.343064,1729969633.2,36.0802509167,140.08006895,64.551,4,1730002033.528614,1729969633.4,36.0802506017,140.080074245,64.536,4,36.08025501310354,140.08007146403293,2.0051888442633867,-87.99481115573661,36.08025308011836,140.08007163969327,-88.62606399879425,1.1348529342295814,-0.09230287914241207
1730002033.7386558,1729969633.6,36.08025326,140.08007151,64.51,4,1730002033.7467637,1729969633.6,36.0802498717,140.0800689483,64.55,4,1730002033.7409942,1729969633.6,36.08025001,140.0800742483,64.539,4,36.0802541819645,140.0800719052062,-4.182655675047599,-94.1826556750476,36.08025308011836,140.08007163969327,-88.62606399879425,1.0419985618126735,4.080593397368201
1730002033.9272568,1729969633.8,36.0802524067,140.080071525,64.514,4,1730002033.9375148,1729969633.8,36.0802489733,140.080068965,64.549,4,1730002033.9310157,1729969633.8,36.0802490617,140.0800742533,64.537,4,36.080253370990704,140.0800714630389,1.837288599255871,-88.16271140074413,36.08025308011836,140.08007163969327,-88.62606399879425,0.9527677755975377,0.44673820725331415
1730002034.1556458,1729969634.0,36.0802513317,140.08007156,64.507,4,1730002034.148825,1729969634.0,36.0802479233,140.08006902,64.555,4,1730002033.9310157,1729969633.8,36.0802490617,140.0800742533,64.537,4,36.08025244868067,140.08007152247492,1.17721290249753,-88.82278709750247,36.08023466947447,140.0800722358158,-88.2337322672623,2.8938348672397516,0.6566848928824358
1730002034.3456466,1729969634.2,36.08025021,140.0800715717,64.505,4,1730002034.349121,1729969634.2,36.08024679,140.080069105,64.55199999999999,4,1730002034.3518946,1729969634.2,36.0802469083,140.08007435,64.538,4,36.080251807912745,140.08007054678805,14.971136860466785,-75.02886313953321,36.08023466947447,140.0800722358158,-88.2337322672623,2.827020324844129,-11.310598196185792
1730002034.54296,1729969634.4,36.0802490167,140.0800716533,64.50200000000001,4,1730002034.5349753,1729969634.4,36.0802456133,140.0800691383,64.55199999999999,4,1730002034.5278492,1729969634.4,36.08024572,140.0800744317,64.538,4,36.08025027973663,140.080071610571,1.5882100578633924,-88.41178994213661,36.08023466947447,140.0800722358158,-88.2337322672623,2.6530370754761754,0.24074004837021673
1730002034.7495341,1729969634.6,36.0802477,140.0800717017,64.506,4,1730002034.7548482,1729969634.6,36.0802443083,140.0800691783,64.548,4,1730002034.7397983,1729969634.6,36.0802444033,140.0800744583,64.537,4,36.080249097501905,140.08007168049278,1.4194522015847184,-88.58054779841528,36.08023466947447,140.0800722358158,-88.2337322672623,2.5217224136979413,0.3616010849473972
1730002034.9488847,1729969634.8,36.08024632,140.0800717633,64.501,4,1730002034.955464,1729969634.8,36.0802429633,140.0800691183,64.543,4,1730002034.949962,1729969634.8,36.08024298,140.0800743733,64.541,4,36.08024778686588,140.08007172501036,1.2670646894204936,-88.7329353105795,36.08023466947447,140.0800722358158,-88.2337322672623,2.376239261103518,0.5263363698912025
1730002035.1564257,1729969635.0,36.0802448367,140.0800717817,64.499,4,1730002035.154528,1729969635.0,36.0802414683,140.0800691283,64.547,4,1730002035.159643,1729969635.0,36.080241445,140.0800744083,64.537,4,36.08024640352885,140.08007172931875,0.2238316253218642,-89.77616837467814,36.08023466947447,140.0800722358158,-88.2337322672623,2.222810907738748,1.6833942005631146
1730002035.546582,1729969635.4,36.0802414783,140.0800717817,64.488,4,1730002035.540018,1729969635.4,36.080238155,140.0800690583,64.539,4,1730002035.5277212,1729969635.4,36.0802381,140.0800743217,64.532,4,36.08024488850454,140.08007179118576,-0.31081195623025343,-90.31081195623025,36.08023466947447,140.0800722358158,-88.2337322672623,2.0546107075352777,2.2187466540823224
1730002035.730225,1729969635.6,36.0802397433,140.0800718167,64.49000000000001,4,1730002035.735885,1729969635.6,36.08023641,140.0800690517,64.55,4,1730002035.7259314,1729969635.6,36.0802363467,140.08007434,64.544,4,36.08024155912192,140.0800717441889,-0.7359568042375885,-90.73595680423759,36.08023466947447,140.0800722358158,-88.2337322672623,1.6856075181476076,3.2057888479150165
1730002035.9337351,1729969635.8,36.0802381667,140.0800716817,64.513,4,1730002035.937072,1729969635.8,36.080234865,140.08006896,64.554,4,1730002035.949541,1729969635.8,36.08023476,140.080074275,64.541,4,36.08023980988356,140.08007175792122,-0.8430166719685985,-90.8430166719686,36.08023466947447,140.0800722358158,-88.2337322672623,1.4916551778282232,3.5866621467584765
1730002036.1665509,1729969636.0,36.0802368517,140.08007171,64.509,4,1730002036.3367872,1729969636.2,36.08023257,140.08006904,64.553,4,1730002036.3426447,1729969636.2,36.0802325733,140.0800743217,64.539,4,36.08023824339346,140.0800717199254,-1.3911710690869086,-91.39117106908691,36.08023466947447,140.0800722358158,-88.2337322672623,1.3182519724116897,4.64502671921101
1730002036.5446062,1729969636.4,36.0802352667,140.080071785,64.5,4,1730002036.541484,1729969636.4,36.080231855,140.080069105,64.557,4,1730002036.549591,1729969636.4,36.0802318933,140.080074405,64.54599999999999,4,36.08023600355402,140.08007167760968,0.044006846993355005,-89.95599315300665,36.08023466947447,140.0800722358158,-88.2337322672623,1.0704851312640806,4.168606129796304
1730002036.7417371,1729969636.6,36.080234585,140.08007179,64.507,4,1730002036.7261355,1729969636.6,36.0802311767,140.0800691533,64.566,4,1730002036.7354777,1729969636.6,36.0802312333,140.0800744567,64.55,4,36.08023530591963,140.08007171752382,0.5089690235561619,-89.49103097644384,36.08021616461217,140.08007256758995,-93.51137939306038,3.042269243303604,-0.12815095522983427
1730002036.9402256,1729969636.8,36.0802335367,140.080071815,64.508,4,1730002036.927962,1729969636.8,36.0802301483,140.0800692733,64.568,4,1730002036.9442878,1729969636.8,36.0802302383,140.0800745083,64.56,4,36.080234636609724,140.0800717496555,0.7516522064863267,-89.24834779351367,36.08021616461217,140.08007256758995,-93.51137939306038,2.967985650471741,-0.4171747914946279
