中心アンテナ-受信時刻,timestamp,緯度,経度,高度＋ジオイド高,品質,右アンテナ-受信時刻,timestamp,緯度,経度,高度＋ジオイド高,品質,左アンテナ-受信時刻,timestamp,緯度,経度,高度＋ジオイド高,品質,現在の車体中心の緯度,現在の車体中心の経度,現在の車体の方位角,車体姿勢,目標の緯度,目標の経度,目標の方位角,目標位置と現在位置の距離,目標位置と現在姿勢の方位角の差
1729999910.952238,1729967510.8,36.0831478383,140.078534455,64.9,4,1729999910.9381995,1729967510.8,36.0831451267,140.0785380567,64.932,4,1729999910.961543,1729967510.8,36.0831493683,140.0785389333,64.92,4,36.08314793023879,140.0785335118161,80.46341441777861,-9.536585582221385,36.08314779652502,140.0785384030895,-14.467149822451432,1.3536757677742457,-0.8768170021341133
1729999911.1719747,1729967511.0,36.083147725,140.0785351833,64.9,4,1729999911.178657,1729967511.0,36.083145015,140.07853877,64.929,4,1729999911.1543193,1729967511.0,36.0831492367,140.0785396467,64.922,4,36.083147816459935,140.07853433439277,80.45713109953522,-9.542868900464784,36.08314779652502,140.0785384030895,-14.467149822451432,1.2785258575727254,-0.9142022641812548
1729999911.359775,1729967511.2,36.0831476033,140.078535675,64.897,4,1729999911.3544605,1729967511.2,36.0831448933,140.07853925,64.929,4,1729999911.3633254,1729967511.2,36.0831491217,140.0785401417,64.924,4,36.08314769748105,140.07853504829612,80.41190797549491,-9.588092024505107,36.08314779652502,140.0785384030895,-14.467149822451432,1.2128978525743537,-0.8069913174505693
1729999911.56138,1729967511.4,36.08314756,140.0785360683,64.891,4,1729999911.5628276,1729967511.4,36.0831448517,140.0785395917,64.929,4,1729999911.54225,1729967511.4,36.0831490667,140.0785405117,64.924,4,36.08314758773881,140.0785355375975,80.26613374486855,-9.733866255131451,36.08314779652502,140.0785384030895,-14.467149822451432,1.1673600966683033,-0.46364989114379096
1729999911.7470343,1729967511.6,36.08314753,140.0785363367,64.89,4,1729999911.738486,1729967511.6,36.08314482,140.078539905,64.92699999999999,4,1729999911.7400174,1729967511.6,36.083149035,140.07854082,64.919,4,36.08314755914638,140.07853589767626,79.93214019405548,-10.06785980594452,36.08314779652502,140.0785384030895,-14.467149822451432,1.1348818281093949,-0.2618947312162084
1729999911.9287074,1729967511.8,36.0831475217,140.078536635,64.899,4,1729999911.9394438,1729967511.8,36.0831447817,140.0785401783,64.926,4,1729999911.9467356,1729967511.8,36.0831489817,140.0785410967,64.926,4,36.083147524284655,140.07853620778803,79.98574636064387,-10.01425363935613,36.08314779652502,140.0785384030895,-14.467149822451432,1.1067101164245718,-0.37777639619658465
1729999912.3345926,1729967512.2,36.0831474517,140.0785371817,64.897,4,1729999912.3565297,1729967512.2,36.0831447,140.0785407033,64.925,4,1729999912.3547034,1729967512.2,36.0831489,140.0785416667,64.923,4,36.08314748270839,140.07853648370826,79.91413219535386,-10.08586780464614,36.08314779652502,140.0785384030895,-14.467149822451432,1.0814337608168039,-0.3032579136915344
1729999912.5284176,1729967512.4,36.0831473967,140.078537425,64.898,4,1729999912.5430841,1729967512.4,36.0831446567,140.078540945,64.92699999999999,4,1729999912.5397503,1729967512.4,36.08314886,140.078541925,64.925,4,36.08314742948837,140.07853703758835,79.43082614753031,-10.569173852469685,36.08314779652502,140.0785384030895,-14.467149822451432,1.031304230724778,0.002943858967820216
1729999912.7412694,1729967512.6,36.0831473667,140.078537725,64.9,4,1729999912.7478335,1729967512.6,36.0831446183,140.0785412333,64.926,4,1729999912.73997,1729967512.6,36.0831488117,140.0785422117,64.922,4,36.08314739782581,140.07853728989807,79.2611605777666,-10.738839422233402,36.08314779652502,140.0785384030895,-14.467149822451432,1.008320308018883,0.13206879600820176
1729999912.9473534,1729967512.8,36.0831473183,140.0785379467,64.896,4,1729999912.9449673,1729967512.8,36.0831445833,140.0785414817,64.92699999999999,4,1729999912.936334,1729967512.8,36.08314876,140.0785424467,64.925,4,36.08314735492292,140.0785375775024,79.2535630348503,-10.746436965149696,36.08314630810949,140.07855757964842,-2.083323947435684,2.7250738490807165,7.599466102356425
1729999913.1301897,1729967513.0,36.0831472983,140.0785380817,64.896,4,1729999913.144042,1729967513.0,36.083144555,140.0785416033,64.926,4,1729999913.141449,1729967513.0,36.0831487383,140.0785426033,64.923,4,36.08314730554616,140.07853781780307,79.35595872846278,-10.64404127153722,36.08314630810949,140.07855757964842,-2.083323947435684,2.703165471059754,7.587839985447394
1729999913.3375163,1729967513.2,36.0831472967,140.0785380617,64.894,4,1729999913.3572643,1729967513.2,36.0831445467,140.0785416033,64.925,4,1729999913.3511567,1729967513.2,36.0831487267,140.0785425883,64.92,4,36.08314730171388,140.0785379618784,78.99616101741368,-11.003838982586315,36.08314630810949,140.07855757964842,-2.083323947435684,2.6901845560207303,7.941946084804379
1729999913.5566103,1729967513.4,36.08314729,140.078538035,64.893,4,1729999913.5732324,1729967513.4,36.0831445567,140.0785415767,64.924,4,1729999913.578249,1729967513.4,36.0831487333,140.0785425633,64.92,4,36.0831472827798,140.07853795224608,79.14892059842717,-10.85107940157283,36.08314630810949,140.07855757964842,-2.083323947435684,2.6909395218557575,7.83484273395998
1729999913.7649705,1729967513.6,36.0831472967,140.078538035,64.897,4,1729999913.777505,1729967513.6,36.0831445483,140.0785415983,64.924,4,1729999913.9439259,1729967513.8,36.0831487267,140.0785425817,64.923,4,36.083147292600025,140.07853792680473,79.12307713743499,-10.876922862565007,36.08314630810949,140.07855757964842,-2.083323947435684,2.6932853344754975,7.840102445606784
1729999914.1562486,1729967514.0,36.0831473117,140.078538045,64.884,4,1729999913.988374,1729967513.8,36.08314456,140.07854162,64.925,4,1729999913.9439259,1729967513.8,36.0831487267,140.0785425817,64.923,4,36.08314728280571,140.07853794626376,79.16207896207216,-10.837921037927845,36.08314630810949,140.07855757964842,-2.083323947435684,2.691477748203835,7.822226785564256
1729999914.3601768,1729967514.2,36.0831472917,140.0785380433,64.887,4,1729999914.3578696,1729967514.2,36.0831445367,140.0785415633,64.925,4,1729999914.3707256,1729967514.2,36.083148735,140.0785425767,64.928,4,36.08314727661677,140.07853795430773,79.36665044628343,-10.633349553716567,36.08314630810949,140.07855757964842,-2.083323947435684,2.6907181905024755,7.63144649842632
1729999914.5399225,1729967514.4,36.0831473033,140.0785380783,64.885,4,1729999914.5720468,1729967514.4,36.083144535,140.0785415633,64.926,4,1729999914.5736444,1729967514.4,36.0831487417,140.0785426133,64.92699999999999,4,36.08314729708321,140.07853793006035,78.8912160572703,-11.108783942729696,36.08314630810949,140.07855757964842,-2.083323947435684,2.6930189191200458,8.061064176114991
1729999914.933797,1729967514.8,36.0831472733,140.0785381033,64.89,4,1729999914.965697,1729967514.8,36.0831445333,140.07854156,64.92699999999999,4,1729999914.9634297,1729967514.8,36.0831487517,140.0785425733,64.929,4,36.08314732121907,140.07853795367174,78.52287222445116,-11.477127775548844,36.08314630810949,140.07855757964842,-2.083323947435684,2.6910391068129034,8.370060343083606
1729999915.146562,1729967515.0,36.0831472467,140.0785381133,64.895,4,1729999915.1671515,1729967515.0,36.08314454,140.078541575,64.925,4,1729999915.1788945,1729967515.0,36.0831487483,140.0785425683,64.931,4,36.083147300636156,140.0785379259646,78.94390394318643,-11.056096056813567,36.08314630810949,140.07855757964842,-2.083323947435684,2.6934082836518587,8.000418941976713
1729999915.365563,1729967515.2,36.0831472317,140.078538115,64.892,4,1729999915.3824432,1729967515.2,36.0831445433,140.078541565,64.926,4,1729999915.3738496,1729967515.2,36.083148735,140.0785425867,64.925,4,36.08314729125481,140.07853792833782,79.1314959318512,-10.86850406814879,36.08314630810949,140.07855757964842,-2.083323947435684,2.693139539372351,7.834699149642574
1729999915.7456856,1729967515.6,36.0831472417,140.078538095,64.888,4,1729999915.566599,1729967515.4,36.083144545,140.0785415567,64.92099999999999,4,1729999915.7595875,1729967515.6,36.083148725,140.07854258,64.92699999999999,4,36.08314730660514,140.07853793741958,78.78533784821441,-11.214662151785587,36.08314630810949,140.07855757964842,-2.083323947435684,2.6924134130041484,8.143740160902105
1729999915.9676976,1729967515.8,36.0831472467,140.0785380583,64.889,4,1729999915.9701211,1729967515.8,36.0831445567,140.07854155,64.92099999999999,4,1729999915.9587724,1729967515.8,36.0831487583,140.0785425583,64.925,4,36.083147305260546,140.07853793060485,78.73758590020388,-11.262414099796114,36.08314630810949,140.07855757964842,-2.083323947435684,2.693018340934302,8.19536141926448
1729999916.1618662,1729967516.0,36.0831472417,140.0785380967,64.888,4,1729999916.184428,1729967516.0,36.0831445567,140.0785415733,64.923,4,1729999916.1732047,1729967516.0,36.083148745,140.078542585,64.923,4,36.0831473150303,140.07853791331914,78.95420981219712,-11.045790187802881,36.08314630810949,140.07855757964842,-2.083323947435684,2.694631206329159,7.957491510208664
1729999916.3416307,1729967516.2,36.0831472517,140.0785380917,64.892,4,1729999916.3794208,1729967516.2,36.08314456,140.0785415817,64.92,4,1729999916.3677585,1729967516.2,36.0831487533,140.0785425883,64.92099999999999,4,36.08314731253276,140.07853793931892,78.88356725979975,-11.116432740200246,36.08314630810949,140.07855757964842,-2.083323947435684,2.692277907047661,8.031338273581545
1729999916.5602834,1729967516.4,36.083147295,140.0785381017,64.89,4,1729999916.5822732,1729967516.4,36.0831445483,140.07854157,64.92,4,1729999916.5688448,1729967516.4,36.0831487667,140.0785425917,64.922,4,36.083147314364,140.0785379442132,78.95108516800502,-11.048914831994983,36.08314630810949,140.07855757964842,-2.083323947435684,2.6918486672786996,7.958996667888629
1729999916.7667484,1729967516.6,36.08314732,140.0785380983,64.887,4,1729999916.7802238,1729967516.6,36.0831445467,140.0785415917,64.918,4,1729999916.7627327,1729967516.6,36.08314876,140.0785426167,64.918,4,36.08314732088888,140.0785379414316,78.85453751838166,-11.145462481618344,36.08314630810949,140.07855757964842,-2.083323947435684,2.6921379598673045,8.040445407624935
1729999917.1674225,1729967517.0,36.0831472767,140.0785382983,64.889,4,1729999916.9847217,1729967516.8,36.0831445317,140.078541605,64.92099999999999,4,1729999917.1620936,1729967517.0,36.0831487367,140.0785428383,64.926,4,36.083147319576284,140.0785379654703,78.80625234127528,-11.193747658724714,36.08314630810949,140.07855757964842,-2.083323947435684,2.689968107731952,8.08933027234869
1729999917.335642,1729967517.2,36.08314722,140.0785387833,64.885,4,1729999917.365471,1729967517.2,36.083144535,140.0785423067,64.919,4,1729999917.3534625,1729967517.2,36.0831487467,140.07854325,64.926,4,36.083147430622624,140.07853811783633,76.58136008731341,-13.418639912686583,36.08314630810949,140.07855757964842,-2.083323947435684,2.6769638863776657,10.034975350570743
1729999917.5225997,1729967517.4,36.0831471433,140.078539365,64.884,4,1729999917.5526223,1729967517.4,36.0831444867,140.07854296,64.92099999999999,4,1729999917.5463078,1729967517.4,36.0831487233,140.0785438333,64.922,4,36.08314725597526,140.0785386276826,79.67466140641915,-10.32533859358087,36.08314630810949,140.07855757964842,-2.083323947435684,2.6300314429224034,7.304069425628382
1729999917.7412083,1729967517.6,36.0831470933,140.0785401217,64.881,4,1729999917.7562013,1729967517.6,36.0831444567,140.07854374,64.914,4,1729999917.750595,1729967517.6,36.083148685,140.07854451,64.926,4,36.083147172527354,140.0785392357471,80.48138281780813,-9.518617182191875,36.08314630810949,140.07855757964842,-2.083323947435684,2.5748596528558396,6.638869129230318
1729999917.9326088,1729967517.8,36.0831470033,140.0785408983,64.891,4,1729999917.9485226,1729967517.8,36.0831444433,140.0785446,64.92,4,1729999917.946847,1729967517.8,36.0831486767,140.078545275,64.925,4,36.08314707374032,140.078539951551,81.57388535489562,-8.426114645104375,36.08314630810949,140.07855757964842,-2.083323947435684,2.509930488852432,5.722334964127057
1729999918.1513643,1729967518.0,36.0831469467,140.0785418733,64.885,4,1729999918.162195,1729967518.0,36.0831443983,140.0785455767,64.92,4,1729999918.1678538,1729967518.0,36.0831486483,140.0785461933,64.914,4,36.08314700142175,140.07854075355448,82.609972759679,-7.390027240321022,36.08314630810949,140.07855757964842,-2.083323947435684,2.437401102169948,4.7945684324387825
1729999918.5375917,1729967518.4,36.0831467583,140.0785441533,64.899,4,1729999918.3859255,1729967518.2,36.083144345,140.0785467117,64.924,4,1729999918.5362265,1729967518.4,36.083148565,140.078548455,64.917,4,36.08314692552849,140.07854169508695,83.26930905861364,-6.730690941386357,36.08314630810949,140.07855757964842,-2.083323947435684,2.35230834454338,4.246601117672458
1729999918.7434416,1729967518.6,36.08314665,140.0785453617,64.903,4,1729999918.7484152,1729967518.6,36.0831442483,140.07854927,64.91499999999999,4,1729999918.7351804,1729967518.6,36.0831485333,140.0785496433,64.92,4,36.083147548174196,140.07854358411925,71.42577872407614,-18.574221275923858,36.08314630810949,140.07855757964842,-2.083323947435684,2.18665454453694,14.087891935633193
1729999918.9308193,1729967518.8,36.0831465983,140.078546535,64.903,4,1729999918.9472246,1729967518.8,36.0831441933,140.0785504367,64.922,4,1729999918.9372835,1729967518.8,36.0831485,140.0785507617,64.93,4,36.083146633394605,140.07854524821366,85.94649241690665,-4.053507583093344,36.08314630810949,140.07855757964842,-2.083323947435684,2.0312620742831213,2.0916563971303805
1729999919.183896,1729967519.0,36.0831465233,140.0785476467,64.901,4,1729999919.1665473,1729967519.0,36.08314419,140.078551625,64.924,4,1729999919.1790752,1729967519.0,36.0831484883,140.0785518733,64.93299999999999,4,36.083146556923126,140.0785463881363,86.4872812491547,-3.5127187508452935,36.08314630810949,140.07855757964842,-2.083323947435684,1.9283665131474135,1.6984020237689055
1729999919.3256955,1729967519.2,36.08314657,140.0785489967,64.906,4,1729999919.338354,1729967519.2,36.0831442733,140.078553035,64.92099999999999,4,1729999919.3455415,1729967519.2,36.0831486,140.078553195,64.922,4,36.08314650023786,140.07854753480993,87.3096429799898,-2.6903570200101905,36.08314630810949,140.07855757964842,-2.083323947435684,1.8249419377049114,0.970754851540325
1729999919.5499249,1729967519.4,36.0831464617,140.07855043,64.904,4,1729999919.5614817,1729967519.4,36.0831441817,140.0785544983,64.904,4,1729999919.5554144,1729967519.4,36.083148515,140.0785546483,64.908,4,36.083146539837855,140.07854889791722,88.27701482798106,-1.7229851720189424,36.08314630810949,140.07855757964842,-2.083323947435684,1.7023745839080078,-0.2684367160898782
1729999919.7396147,1729967519.6,36.0831464983,140.07855158,64.905,4,1729999919.7554166,1729967519.6,36.0831442433,140.0785556717,64.91,4,1729999919.74641,1729967519.6,36.083148555,140.0785558017,64.907,4,36.08314644494667,140.0785503559813,88.38710155183563,-1.6128984481643753,36.08314630810949,140.07855757964842,-2.083323947435684,1.5707729974332336,-0.16115281135980442
1729999919.9310033,1729967519.8,36.08314649,140.0785525283,64.899,4,1729999919.9476807,1729967519.8,36.0831442333,140.078556645,64.912,4,1729999919.9387078,1729967519.8,36.08314857,140.07855677,64.902,4,36.08314648329454,140.07855151897803,88.59506260751388,-1.4049373924861162,36.08314630810949,140.07855757964842,-2.083323947435684,1.466224187584264,-0.6620341320991534
1729999920.174975,1729967520.0,36.0831464917,140.0785534233,64.898,4,1729999920.1840608,1729967520.0,36.08314422,140.0785574967,64.913,4,1729999920.1772883,1729967520.0,36.0831485383,140.0785576333,64.895,4,36.083146482093895,140.07855248966894,88.65686284582114,-1.3431371541788693,36.08314630810949,140.07855757964842,-2.083323947435684,1.3788504519219507,-0.8493349505062127
1729999920.546385,1729967520.4,36.0831464883,140.0785548317,64.893,4,1729999920.5499845,1729967520.4,36.0831442217,140.0785589233,64.906,4,1729999920.5337994,1729967520.4,36.0831485633,140.0785590233,64.895,4,36.08314646742869,140.07855334740572,88.52602101572968,-1.4739789842703184,36.08314630810949,140.07855757964842,-2.083323947435684,1.301589971541754,-0.7770157629158546
1729999920.746218,1729967520.6,36.08314636,140.07855562,64.889,4,1729999920.738803,1729967520.6,36.083144075,140.0785596833,64.901,4,1729999920.7512312,1729967520.6,36.0831484,140.078559815,64.905,4,36.08314645678885,140.07855475505005,88.92663210515569,-1.0733678948443042,36.08314630810949,140.07855757964842,-2.083323947435684,1.1748625158456756,-1.3629492823579334
1729999920.9421027,1729967520.8,36.0831463733,140.0785565617,64.885,4,1729999920.9437385,1729967520.8,36.083144065,140.0785606,64.895,4,1729999920.9501104,1729967520.8,36.083148365,140.0785607317,64.907,4,36.08314632248226,140.07855553145342,88.5810727461559,-1.4189272538441093,36.08314630810949,140.07855757964842,-2.083323947435684,1.104426671250972,-0.39916400655803624
1729999921.150598,1729967521.0,36.0831463967,140.07855775,64.884,4,1729999921.1366808,1729967521.0,36.08314409,140.0785617667,64.899,4,1729999921.148584,1729967521.0,36.083148385,140.078561945,64.9,4,36.08314630047603,140.0785564481685,88.57282657098555,-1.427173429014441,36.08314373239023,140.0785748554926,17.613229679706386,2.534808324910851,1.2785928309893042
1729999921.3430595,1729967521.2,36.0831463567,140.07855884,64.88,4,1729999921.3565793,1729967521.2,36.0831440167,140.0785629,64.9,4,1729999921.3681352,1729967521.2,36.083148355,140.0785630967,64.895,4,36.08314635332503,140.0785576392632,88.0659291224597,-1.9340708775402966,36.08314373239023,140.0785748554926,17.613229679706386,2.427550995558391,1.6405164211461465
1729999921.5850677,1729967521.4,36.08314633,140.078559965,64.869,4,1729999921.5589888,1729967521.4,36.083143985,140.078563975,64.903,4,1729999921.5773544,1729967521.4,36.08314831,140.0785642033,64.893,4,36.08314631233859,140.07855878222628,87.88778937083183,-2.112210629168174,36.08314373239023,140.0785748554926,17.613229679706386,2.324587020027399,1.9177489943090626
1729999921.7623038,1729967521.6,36.0831463533,140.0785611,64.869,4,1729999921.7708418,1729967521.6,36.083144,140.0785651183,64.902,4,1729999921.7660239,1729967521.6,36.0831483367,140.0785653467,64.895,4,36.083146294725,140.07855987404366,87.54131808352128,-2.458681916478727,36.08314373239023,140.0785748554926,17.613229679706386,2.2262426806509508,2.3059296068165116
1729999921.971399,1729967521.8,36.0831461733,140.078562135,64.872,4,1729999921.967717,1729967521.8,36.083143865,140.078566175,64.897,4,1729999921.9569345,1729967521.8,36.083148155,140.0785663667,64.904,4,36.08314631524273,140.07856101737616,87.54687035611173,-2.4531296438882766,36.08314373239023,140.0785748554926,17.613229679706386,2.1232718744778625,2.2315337523620844
1729999922.1719368,1729967522.0,36.083146215,140.07856334,64.876,4,1729999922.1864815,1729967522.0,36.083143915,140.078567385,64.903,4,1729999922.349461,1729967522.2,36.08314818,140.078568705,64.898,4,36.08314613466365,140.07856205464412,87.91827719882272,-2.0817228011772846,36.08314373239023,140.0785748554926,17.613229679706386,2.0298647866825075,2.415508769451402
1729999922.5586615,1729967522.4,36.0831461383,140.0785656517,64.872,4,1729999922.5648909,1729967522.4,36.0831438383,140.0785697317,64.894,4,1729999922.5447268,1729967522.4,36.0831481567,140.0785698617,64.9,4,36.0831468853612,140.0785639536752,75.86905019994826,-14.130949800051734,36.08314373239023,140.0785748554926,17.613229679706386,1.8601601724220846,11.928942344259458
1729999922.7432294,1729967522.6,36.0831460833,140.07856678,64.869,4,1729999922.7548928,1729967522.6,36.0831438067,140.07857084,64.902,4,1729999922.7510886,1729967522.6,36.083148105,140.0785709567,64.901,4,36.08314608151409,140.0785655789741,88.5972411806535,-1.4027588193464997,36.08314373239023,140.0785748554926,17.613229679706386,1.7124892959535138,1.9957288558640627
1729999922.935115,1729967522.8,36.0831461067,140.0785678317,64.87100000000001,4,1729999922.940025,1729967522.8,36.0831438267,140.078571955,64.902,4,1729999922.9417913,1729967522.8,36.0831481317,140.0785720883,64.902,4,36.0831460316257,140.0785666803883,88.73481870684847,-1.265181293151522,36.08314373239023,140.0785748554926,17.613229679706386,1.6133620042792551,2.091190158060465
1729999923.1571443,1729967523.0,36.0831460567,140.078568875,64.87,4,1729999923.14878,1729967523.0,36.08314386,140.0785730767,64.898,4,1729999923.1506276,1729967523.0,36.08314818,140.0785731083,64.902,4,36.08314606561339,140.0785678039974,88.55717238559771,-1.4428276144022967,36.08314373239023,140.0785748554926,17.613229679706386,1.5121176103002514,2.1812334358899657
1729999923.3629572,1729967523.2,36.08314605,140.07856984,64.868,4,1729999923.3567114,1729967523.2,36.0831438783,140.0785740733,64.897,4,1729999923.3484013,1729967523.2,36.0831481983,140.078574055,64.9,4,36.083146040420075,140.07856887358443,89.65908399069808,-0.3409160093019142,36.08314373239023,140.0785748554926,17.613229679706386,1.4158307932161307,1.2426807040228274
1729999923.5927305,1729967523.4,36.0831460733,140.078570645,64.869,4,1729999923.5870922,1729967523.4,36.0831439283,140.0785749133,64.899,4,1729999923.5701063,1729967523.4,36.0831482417,140.078574855,64.899,4,36.08314602647431,140.07856984518477,90.19743078163526,0.19743078163526007,36.08314373239023,140.0785748554926,17.613229679706386,1.3283581668435613,0.8304754630266771
1729999923.7451239,1729967523.6,36.0831460767,140.0785712583,64.864,4,1729999923.7380922,1729967523.6,36.0831439317,140.0785755217,64.9,4,1729999923.726561,1729967523.6,36.083148265,140.0785754267,64.895,4,36.08314604727021,140.0785706654147,90.62991302988652,0.6299130298865259,36.08314373239023,140.0785748554926,17.613229679706386,1.2544517835390423,0.3531485269373406
1729999923.9535186,1729967523.8,36.08314606,140.078571745,64.869,4,1729999923.940614,1729967523.8,36.08314394,140.0785760417,64.895,4,1729999924.1573591,1729967524.0,36.083148295,140.0785765283,64.901,4,36.0831460371576,140.0785712558805,91.02166382850523,1.0216638285052317,36.08314373239023,140.0785748554926,17.613229679706386,1.2012979416920018,0.05842720869051009
1729999924.3628275,1729967524.2,36.0831461133,140.0785733267,64.867,4,1729999924.3726485,1729967524.2,36.0831439733,140.0785776083,64.901,4,1729999924.3463619,1729967524.2,36.083148295,140.0785774683,64.9,4,36.083146428141355,140.0785720833286,84.80672172561904,-5.193278274380962,36.08314373239023,140.0785748554926,17.613229679706386,1.1267479867663155,4.138614528067199
1729999924.5468478,1729967524.4,36.0831461183,140.0785744883,64.866,4,1729999924.55757,1729967524.4,36.08314397,140.07857877,64.896,4,1729999924.544966,1729967524.4,36.08314829,140.0785786067,64.898,4,36.083146043746666,140.07857332077378,91.50946193476042,1.5094619347604294,36.08314373239023,140.0785748554926,17.613229679706386,1.0153381919219628,-0.2727891774131847
1729999924.7676938,1729967524.6,36.083146135,140.0785756633,64.87100000000001,4,1729999924.7638385,1729967524.6,36.0831440117,140.07857993,64.898,4,1729999924.7491143,1729967524.6,36.08314835,140.0785798417,64.897,4,36.08314602452271,140.07857447135285,91.76122511592828,1.7612251159282806,36.083143289624395,140.07859845048202,-2.6383213468454074,3.0981604274777856,-8.169889534384346
1729999924.9578393,1729967524.8,36.083146185,140.0785768733,64.867,4,1729999924.9627488,1729967524.8,36.0831440617,140.07858114,64.899,4,1729999924.971325,1729967524.8,36.083148385,140.078581015,64.9,4,36.083146124037576,140.07857566743786,90.94852915320865,0.948529153208657,36.083143289624395,140.07859845048202,-2.6383213468454074,2.9924243919943696,-7.797539333875418
1729999925.1574907,1729967525.0,36.08314619,140.078578045,64.869,4,1729999925.182872,1729967525.0,36.0831440483,140.07858228,64.897,4,1729999925.1707437,1729967525.0,36.083148375,140.0785821717,64.898,4,36.08314614265691,140.07857685967613,91.34729865688875,1.3472986568887573,36.083143289624395,140.07859845048202,-2.6383213468454074,2.886091650517887,-8.491259862980845
1729999925.389305,1729967525.2,36.0831462067,140.0785791617,64.87,4,1729999925.3597796,1729967525.2,36.0831440117,140.0785833817,64.889,4,1729999925.5388136,1729967525.4,36.083148325,140.07858462,64.896,4,36.08314614178761,140.078578007734,91.16643615429045,1.1664361542904456,36.083143289624395,140.07859845048202,-2.6383213468454074,2.783507284219485,-8.573132238403254
1729999925.757138,1729967525.6,36.0831462433,140.078581565,64.86500000000001,4,1729999925.5592673,1729967525.4,36.0831439867,140.0785845067,64.896,4,1729999925.769758,1729967525.6,36.08314822,140.0785858967,64.893,4,36.08314694880377,140.07857989240236,76.85528792912471,-13.144712070875306,36.083143289624395,140.07859845048202,-2.6383213468454074,2.6290480624117625,3.325158196065212
1729999925.947855,1729967525.8,36.0831461583,140.0785827833,64.864,4,1729999925.9525,1729967525.8,36.0831437483,140.07858677,64.89,4,1729999925.9377408,1729967525.8,36.0831480667,140.0785871367,64.889,4,36.0831469889429,140.07858112559705,75.04578443544817,-14.954215564551825,36.083143289624395,140.07859845048202,-2.6383213468454074,2.5204703137821545,4.604276257720125
1729999926.1630056,1729967526.0,36.0831460967,140.07858402,64.867,4,1729999926.1713324,1729967526.0,36.083143635,140.0785879517,64.892,4,1729999926.16781,1729967526.0,36.0831479233,140.0785883917,64.89,4,36.083146143991875,140.07858274438874,86.04862692778241,-3.951373072217591,36.083143289624395,140.07859845048202,-2.6383213468454074,2.3611192150653735,-4.795908781275692
1729999926.3597596,1729967526.2,36.08314602,140.0785852217,64.863,4,1729999926.3466406,1729967526.2,36.083143555,140.0785891367,64.887,4,1729999926.3540747,1729967526.2,36.0831478333,140.078589585,64.887,4,36.08314606459462,140.07858396732834,85.22897863201437,-4.771021367985622,36.083143289624395,140.07859845048202,-2.6383213468454074,2.2509260686916766,-4.1810048263330275
1729999926.5795512,1729967526.4,36.0831459183,140.078586335,64.858,4,1729999926.5946226,1729967526.4,36.08314348,140.0785902683,64.884,4,1729999926.5980942,1729967526.4,36.0831477683,140.0785906767,64.882,4,36.08314598561563,140.07858515710268,85.12810070650815,-4.871899293491845,36.083143289624395,140.07859845048202,-2.6383213468454074,2.1437209883337784,-4.294436522182248
1729999926.7726452,1729967526.6,36.0831458667,140.078587415,64.85300000000001,4,1729999926.7576585,1729967526.6,36.0831434117,140.0785913717,64.885,4,1729999926.76009,1729967526.6,36.0831477017,140.0785918117,64.881,4,36.083145889221505,140.07858626611304,85.57020843652717,-4.429791563472835,36.083143289624395,140.07859845048202,-2.6383213468454074,2.043412266476516,-4.88663397267235
1729999926.9879742,1729967526.8,36.0831458117,140.0785885233,64.85900000000001,4,1729999926.9834137,1729967526.8,36.0831432817,140.078592415,64.891,4,1729999926.971724,1729967526.8,36.083147575,140.0785929433,64.887,4,36.08314584203227,140.07858738731682,85.23086081959794,-4.7691391804020675,36.083143289624395,140.07859845048202,-2.6383213468454074,1.9429431796163352,-4.877011735643613
1729999927.347194,1729967527.2,36.0831455867,140.078590905,64.858,4,1729999927.3365872,1729967527.2,36.0831430133,140.078594675,64.889,4,1729999927.3423445,1729967527.2,36.083147265,140.0785953283,64.883,4,36.08314577016123,140.07858848113767,84.2839704483483,-5.716029551651699,36.083143289624395,140.07859845048202,-2.6383213468454074,1.8445007703818845,-4.1986962639411125
1729999927.529855,1729967527.4,36.0831454517,140.0785920717,64.85900000000001,4,1729999927.5492437,1729967527.4,36.08314283,140.078595795,64.885,4,1729999927.5466952,1729967527.4,36.08314708,140.078596515,64.879,4,36.08314556479313,140.0785908152344,82.87552519597402,-7.124474804025976,36.083143289624395,140.07859845048202,-2.6383213468454074,1.6335450759528514,-3.2725457388836814
1729999927.754913,1729967527.6,36.0831453567,140.07859325,64.863,4,1729999927.7512627,1729967527.6,36.08314267,140.0785969183,64.886,4,1729999927.7539465,1729967527.6,36.0831469233,140.0785977283,64.88,4,36.083145423511446,140.07859197550886,82.15368053460236,-7.846319465397647,36.083143289624395,140.07859845048202,-2.6383213468454074,1.5279309677542536,-2.67971502675184
1729999927.930398,1729967527.8,36.0831451683,140.078594255,64.87,4,1729999927.9510863,1729967527.8,36.08314246,140.078597865,64.885,4,1729999927.9541748,1729967527.8,36.0831467083,140.0785987433,64.883,4,36.083145322027235,140.07859315403977,81.19417967866535,-8.805820321334656,36.083143289624395,140.07859845048202,-2.6383213468454074,1.4215353959989538,-2.0555708248403244
